SubNo,Name,Gender,Age,Handedness,F1,F1V,F1X,F1Y,F2,F2V,F2X,F2Y,D,MidX,MidY,Mtask,DX,DY,ans_D,rt1,MX,MY,rt2,MMX,MMY,rt3
18,wbx,Male,18,Right,6,3,229.742,28.483,1,1,18.78,194.06,?,124.261,111.2715,0,156,90,180.099972237644,138.9978958,,,,,,
18,wbx,Male,18,Right,5,3,163.073,134.59,1,1,18.78,194.06,?,90.9265,164.325,0,78,92,120.615090266517,19.6094158999999,,,,,,
18,wbx,Male,18,Right,5,3,163.073,134.59,2,1,143.98,198.755,B,153.5265,166.6725,0,62,154,166.012047755577,27.3648647,,,,,,
18,wbx,Male,18,Right,6,3,229.742,28.483,5,3,163.073,134.59,},196.4075,81.5365,1,70,36,78.7146746166177,52.6728033999998,194,78,50.2053969000003,,,
18,wbx,Male,18,Right,1,1,18.78,194.06,2,1,143.98,198.755,},81.38,196.4075,2,25.9999999999999,62,67.2309452558864,19.9683398000002,78,180,28.2767149000001,136,134,81.1642535999999
18,wbx,Male,18,Right,5,3,163.073,134.59,4,2,267.615,293.907,?,215.344,214.2485,1,108,110,154.155765380345,55.2568593999999,236,128,109.3182515,,,
18,wbx,Male,18,Right,2,1,143.98,198.755,5,3,163.073,134.59,B,153.5265,166.6725,2,60,168,178.392824967822,69.6938468999997,110,150,62.4237461999992,172,142,98.7819868000006
18,wbx,Male,18,Right,5,3,163.073,134.59,3,2,209.397,183.105,C,186.235,158.8475,0,50,202,208.096131631513,479.7542922,,,,,,
18,wbx,Male,18,Right,2,1,143.98,198.755,3,2,209.397,183.105,C,176.6885,190.93,1,86,48,98.488578017961,51.9531925000001,142,258,54.9726453999992,,,
18,wbx,Male,18,Right,1,1,18.78,194.06,4,2,267.615,293.907,?,143.1975,243.9835,2,172,54,180.277563773199,108.2645572,154,180,50.4042542000007,150,214,42.1740048000001
18,wbx,Male,18,Right,2,1,143.98,198.755,6,3,229.742,28.483,?,186.861,113.619,1,160,164,229.120055865915,100.9088802,152,152,65.8641615999995,,,
18,wbx,Male,18,Right,1,1,18.78,194.06,6,3,229.742,28.483,?,124.261,111.2715,2,148,76,166.373074744683,94.2789959000002,154.237947943167,112.643899831031,164.7182429,156,144,42.2420890999992
18,wbx,Male,18,Right,1,1,18.78,194.06,4,2,267.615,293.907,?,143.1975,243.9835,1,202,42,206.320139588941,171.614238,168,174,60.8354835999999,,,
18,wbx,Male,18,Right,3,2,209.397,183.105,2,1,143.98,198.755,C,176.6885,190.93,2,100,40,107.70329614269,44.7655789999999,140,254,29.7116497000006,148,224,77.3982194
18,wbx,Male,18,Right,2,1,143.98,198.755,5,3,163.073,134.59,B,153.5265,166.6725,0,74,184,198.322968916866,41.7889031000004,,,,,,
18,wbx,Male,18,Right,3,2,209.397,183.105,1,1,18.78,194.06,?,114.0885,188.5825,0,120,104,158.795465930234,47.3623478,,,,,,
18,wbx,Male,18,Right,6,3,229.742,28.483,3,2,209.397,183.105,?,219.5695,105.794,0,38,170,174.195292703333,45.6716778,,,,,,
18,wbx,Male,18,Right,1,1,18.78,194.06,5,3,163.073,134.59,?,90.9265,164.325,1,78,86,116.1034021896,34.8770812000002,120,116,172.6422807,,,
18,wbx,Male,18,Right,6,3,229.742,28.483,2,1,143.98,198.755,?,186.861,113.619,2,152,144,209.380037252838,231.6284962,152,148,143.929967,138,140,23.6626441999997
18,wbx,Male,18,Right,4,2,267.615,293.907,1,1,18.78,194.06,?,143.1975,243.9835,0,161.980813486564,49.2672966125988,169.307561713241,120.341061900001,,,,,,
18,wbx,Male,18,Right,5,3,163.073,134.59,6,3,229.742,28.483,},196.4075,81.5365,1,62,22,65.7875368135941,20.1192326,200,60,15.8963889999995,,,
18,wbx,Male,18,Right,4,2,267.615,293.907,3,2,209.397,183.105,},238.506,238.506,2,60,60,84.8528137423857,22.1099641999999,232,242,13.0932659,212,166,48.2706128
18,wbx,Male,18,Right,5,3,163.073,134.59,1,1,18.78,194.06,?,90.9265,164.325,0,72,94,118.406080924925,18.2941093999998,,,,,,
18,wbx,Male,18,Right,3,2,209.397,183.105,6,3,229.742,28.483,?,219.5695,105.794,0,48,174,180.499307477896,36.4223489999995,,,,,,
18,wbx,Male,18,Right,5,3,163.073,134.59,4,2,267.615,293.907,?,215.344,214.2485,1,97.4852006898557,100.517727190511,140.025632771602,50.9448642999996,226,142,24.2912608000006,,,
18,wbx,Male,18,Right,6,3,229.742,28.483,2,1,143.98,198.755,?,186.861,113.619,2,134,134,189.504617357995,68.5437627000001,160,160,28.1379876000001,190,136,174.1668024
18,wbx,Male,18,Right,4,2,267.615,293.907,2,1,143.98,198.755,?,205.7975,246.331,0,160,44,165.939748101532,66.6581000999995,,,,,,
18,wbx,Male,18,Right,4,2,267.615,293.907,6,3,229.742,28.483,?,248.6785,161.195,1,46,96,106.45186705737,21.7310270999997,257.017151293634,119.070125970961,42.8489602,,,
18,wbx,Male,18,Right,5,3,163.073,134.59,3,2,209.397,183.105,C,186.235,158.8475,2,44,176,181.416647527177,147.7812876,178,162,45.4078749999999,210,138,32.9193130000003
18,wbx,Male,18,Right,3,2,209.397,183.105,1,1,18.78,194.06,?,114.0885,188.5825,0,94,96,134.357731448547,41.5443593999998,,,,,,
18,wbx,Male,18,Right,2,1,143.98,198.755,6,3,229.742,28.483,?,186.861,113.619,1,150,146,209.322717352895,17.1372384999995,154,156,35.3595162000001,,,
18,wbx,Male,18,Right,5,3,163.073,134.59,1,1,18.78,194.06,?,90.9265,164.325,2,86,84,120.21647141719,35.6158281999997,120,122,10.6805534999994,138,142,23.2261128
18,wbx,Male,18,Right,5,3,163.073,134.59,4,2,267.615,293.907,?,215.344,214.2485,0,93.3382675367801,109.860212544966,144.1572006082,43.1003755000002,,,,,,
18,wbx,Male,18,Right,2,1,143.98,198.755,3,2,209.397,183.105,C,176.6885,190.93,0,90,34,96.2081077664456,18.8294304999999,,,,,,
18,wbx,Male,18,Right,4,2,267.615,293.907,2,1,143.98,198.755,?,205.7975,246.331,0,158,9.67470971326408e-15,158,26.9798583000002,,,,,,
18,wbx,Male,18,Right,6,3,229.742,28.483,1,1,18.78,194.06,?,124.261,111.2715,0,145.790943073465,85.9890437907366,169.260493719874,52.6202579000001,,,,,,
18,wbx,Male,18,Right,2,1,143.98,198.755,1,1,18.78,194.06,},81.38,196.4075,1,21.9999999999999,74,77.2010362624751,17.2864008999995,84,210,45.8791594000004,,,
18,wbx,Male,18,Right,3,2,209.397,183.105,4,2,267.615,293.907,},238.506,238.506,2,68,66,94.7628619238571,20.9201290000001,234,238,29.5861404999996,158,208,63.3487150999999
18,wbx,Male,18,Right,6,3,229.742,28.483,3,2,209.397,183.105,?,219.5695,105.794,1,44,188,193.080294178355,90.2962554000005,206,180,49.9764125999991,,,
18,wbx,Male,18,Right,2,1,143.98,198.755,3,2,209.397,183.105,C,176.6885,190.93,2,94.0164455829452,34.6280314749154,100.190781032381,94.4696558999985,138,246,53.4283675999995,178,208,135.536884500001
18,wbx,Male,18,Right,4,2,267.615,293.907,2,1,143.98,198.755,?,205.7975,246.331,0,164,48,170.880074906351,72.7672057,,,,,,
18,wbx,Male,18,Right,2,1,143.98,198.755,1,1,18.78,194.06,},81.38,196.4075,1,23.9999999999999,68,72.1110255092797,25.7362740999997,72,214,104.6943274,,,
18,wbx,Male,18,Right,6,3,229.742,28.483,5,3,163.073,134.59,},196.4075,81.5365,2,68,24,72.1110255092798,35.6881298999997,204,80,32.3960740999992,138,140,37.1686022000013
18,wbx,Male,18,Right,4,2,267.615,293.907,6,3,229.742,28.483,?,248.6785,161.195,0,31.9999999999998,100,104.995237987253,36.0477604000007,,,,,,
18,wbx,Male,18,Right,3,2,209.397,183.105,1,1,18.78,194.06,?,114.0885,188.5825,0,116,100,153.153517752613,43.1405786000014,,,,,,
18,wbx,Male,18,Right,5,3,163.073,134.59,3,2,209.397,183.105,C,186.235,158.8475,1,31.9999999999997,188,190.703959056963,45.1401370000003,160,158,37.3760287000005,,,
18,wbx,Male,18,Right,6,3,229.742,28.483,4,2,267.615,293.907,?,248.6785,161.195,2,36,106,111.946415753252,73.0195765999997,248,124,25.8163760000007,224,96,37.0024174000009
18,wbx,Male,18,Right,2,1,143.98,198.755,5,3,163.073,134.59,B,153.5265,166.6725,0,72,182,195.72429588582,29.2669397000009,,,,,,
18,wbx,Male,18,Right,1,1,18.78,194.06,4,2,267.615,293.907,?,143.1975,243.9835,1,192,40,196.1224107541,17.3188041000012,158,164,61.3981590999992,,,
18,wbx,Male,18,Right,1,1,18.78,194.06,3,2,209.397,183.105,?,114.0885,188.5825,2,94,88,128.763348822559,22.3940816000013,114,212,28.9900497999988,134,198,112.777422599998
18,wbx,Male,18,Right,4,2,267.615,293.907,6,3,229.742,28.483,?,248.6785,161.195,1,0,0,0,5.78270779999912,250,132,30.4901198999996,,,
18,wbx,Male,18,Right,4,2,267.615,293.907,5,3,163.073,134.59,?,215.344,214.2485,2,82,114,140.427917452336,15.3130080999999,216,116,24.5768690999994,212,142,35.7411682999991
18,wbx,Male,18,Right,4,2,267.615,293.907,3,2,209.397,183.105,},238.506,238.506,1,68,68,96.1665222413705,21.3903895000003,230,236,8.52249960000154,,,
18,wbx,Male,18,Right,6,3,229.742,28.483,5,3,163.073,134.59,},196.4075,81.5365,2,62,24,66.4830805543786,21.3262600000016,196,80,33.9918666000012,208,144,24.7707795000006
18,wbx,Male,18,Right,2,1,143.98,198.755,4,2,267.615,293.907,?,205.7975,246.331,0,128.545826887966,65.9095492938019,144.457946470324,54.9785670999991,,,,,,
18,wbx,Male,18,Right,5,3,163.073,134.59,3,2,209.397,183.105,C,186.235,158.8475,1,52,170,177.775138869303,52.2377838000011,176,190,49.3801257999985,,,
18,wbx,Male,18,Right,1,1,18.78,194.06,6,3,229.742,28.483,?,124.261,111.2715,2,132,80,154.350251052598,22.8108640000009,160,122,85.3506323999991,162,144,34.3956388999995
18,wbx,Male,18,Right,6,3,229.742,28.483,3,2,209.397,183.105,?,219.5695,105.794,0,74.2730910889272,127.317566688178,147.39828644629,108.163166100001,,,,,,
18,wbx,Male,18,Right,2,1,143.98,198.755,1,1,18.78,194.06,},81.38,196.4075,1,13.9999999999999,98,98.9949493661166,7.10834679999971,82,206,9.44974139999977,,,
18,wbx,Male,18,Right,3,2,209.397,183.105,4,2,267.615,293.907,},238.506,238.506,2,61.2448292870624,61.9150311547836,87.0884619068407,11.8173926999989,230,236,6.69298979999985,138,202,9.44867169999998
